local_rrt_cost,local_rrt_star_cost,local_astar_cost,local_rrt_time,local_rrt_star_time,local_astar_time,global_rrt_cost,global_rrt_star_cost,global_astar_cost,global_rrt_time,global_rrt_star_time,global_astar_time
1262.8473640513353,608.4977805039927,586.3351365237941,1.1515507698059082,30.327887535095215,2.6251866817474365,156.22427122875075,78.90622054439083,77.07106781186548,1.0573091506958008,0.08847451210021973,22.665077209472656
1261.247328746487,414.1674332050135,423.84776310850236,0.6697678565979004,31.549901247024536,2.141442060470581,79.07434554544658,79.07434554544659,77.07106781186548,0.3491044044494629,0.459301233291626,18.908814668655396
1188.6653058749407,532.3587960615793,513.1980515339465,0.5623414516448975,19.6856210231781,2.446958541870117,75.86171250234382,75.86171250234382,78.6396103067893,0.4111931324005127,1.2581641674041748,20.699238061904907
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,195.35742719668892,89.75099695395922,78.6396103067893,0.400529146194458,0.36851954460144043,20.861934661865234
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75.01003232997535,75.01003232997535,81.21320343559643,0.10285806655883789,2.077639102935791,19.091164350509644
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.52309030157531,85.52309030157531,78.6396103067893,0.1367659568786621,0.4505178928375244,20.120569944381714
874.2170895339663,482.093853347263,499.5584412271571,0.5499026775360107,17.126558303833008,2.331658124923706,91.22295111730534,91.22295111730534,79.49747468305833,0.3656153678894043,0.12242245674133301,20.17744255065918
877.6286952542553,538.6526742041526,547.842712474619,0.539954423904419,17.02437663078308,2.5332579612731934,160.17385057591042,75.0748991040201,82.42640687119285,0.25225281715393066,0.05155634880065918,19.86096501350403
847.3994284950898,482.99867075295515,-1.0,0.5816380977630615,18.288148880004883,-1.0,192.60146083505668,75.37061549039706,78.6396103067893,0.0956883430480957,0.20268964767456055,20.378954648971558
400.2515043128355,264.378481088563,-1.0,0.14137554168701172,7.1098103523254395,-1.0,75.03760509258964,75.03760509258964,80.35533905932738,0.3041706085205078,0.82765793800354,21.471473693847656
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,79.72742584174753,79.72742584174756,77.07106781186548,0.22283697128295898,0.7740342617034912,20.186012268066406
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.19631544309816,80.19631544309814,79.14213562373095,0.07765507698059082,1.0927541255950928,20.445751667022705
1066.3676401896648,543.393211978208,564.619407771256,0.7900474071502686,17.6460599899292,2.6740286350250244,86.18574545822494,86.18574545822494,78.6396103067893,0.7302916049957275,0.9046599864959717,21.074047565460205
738.0532054905773,477.11616009979423,397.6955262170048,0.4695250988006592,20.171570777893066,2.277543544769287,75.03880390734918,75.03880390734918,80.35533905932738,0.38920068740844727,0.218095064163208,19.293699741363525
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,82.85254214481861,82.85254214481864,82.42640687119285,0.43205738067626953,1.197723150253296,20.77052354812622
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,94.93653336720038,94.93653336720038,83.2842712474619,0.40348005294799805,0.24981164932250977,19.752439737319946
147.23770329978194,107.8155388974468,113.63961030678928,0.11081814765930176,4.9179627895355225,0.6031579971313477,94.09246273796641,94.09246273796641,78.2842712474619,0.15364789962768555,0.5145697593688965,19.066521883010864
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,595.6356189083803,-1.0,75.71067811865477,0.911144495010376,-1.0,20.02405309677124
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75.83224584586316,75.83224584586316,78.6396103067893,0.3301973342895508,0.5335800647735596,19.272956132888794
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75.35657569040417,75.35657569040417,78.6396103067893,0.23062396049499512,0.05752706527709961,20.065760850906372
509.88149614089724,195.82925481521065,203.492424049175,0.3138723373413086,0.39935970306396484,1.1632039546966553,84.15332352500417,84.15332352500417,79.49747468305833,0.006279706954956055,1.4022393226623535,20.63920521736145
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,214.7291721628079,90.93118699945843,81.56854249492382,0.5353527069091797,0.9359984397888184,20.34361171722412
1350.5327001878888,781.4864413548624,653.111831820431,0.9428050518035889,28.628933668136597,3.7463760375976562,75.45991437409083,75.45991437409083,75.71067811865477,0.05016446113586426,0.16376399993896484,19.427014589309692
984.8340857008185,446.91862569387797,447.1930009000631,0.36353087425231934,5.289744853973389,2.0588228702545166,75.04825109330804,75.04825109330804,80.35533905932738,0.11925101280212402,0.6915037631988525,20.27222514152527
1292.441467390857,702.9178431746433,591.5432893255072,0.9056346416473389,12.10546350479126,2.6808249950408936,75.9642971973496,75.96429719734957,78.6396103067893,0.22187209129333496,1.3740394115447998,18.764230728149414
1325.4208892842216,652.3119150017425,576.6904755831214,0.5636203289031982,28.079962491989136,2.739030599594116,75.35194451421675,75.35194451421675,78.6396103067893,0.2058546543121338,1.0987045764923096,19.636911630630493
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,87.83580748207497,81.52117725292635,83.2842712474619,0.6067185401916504,0.6915450096130371,20.227131366729736
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.57094031801971,88.57094031801971,75.71067811865477,0.2852437496185303,0.07723093032836914,19.354270696640015
383.0578418967439,216.41009230239519,227.42640687119285,0.15147185325622559,14.402688264846802,0.9821286201477051,156.3315246771529,95.44615542136731,81.21320343559643,0.22485756874084473,0.7013866901397705,18.79985761642456
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77.64109306617004,77.64109306617004,83.2842712474619,0.15614104270935059,0.9858217239379883,20.27390432357788
1199.1557643021595,640.5447784128171,551.8376618407358,0.7148830890655518,32.76523804664612,2.395770788192749,79.46136147838968,79.46136147838968,75.0,0.2535669803619385,0.37943601608276367,20.88921070098877
806.0811688618408,385.76914046850374,-1.0,0.3273282051086426,23.81246304512024,-1.0,87.4037954857861,76.600696179887,79.49747468305833,0.5609145164489746,1.011803388595581,20.607824325561523
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,89.70855423238302,89.70855423238302,78.6396103067893,0.10580587387084961,1.537956714630127,19.758156538009644
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,87.96642226706453,87.96642226706453,75.71067811865477,0.20941972732543945,0.03876471519470215,20.327415466308594
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,232.17329639367512,94.57035872489743,78.2842712474619,0.48160576820373535,0.1169586181640625,20.212815761566162
439.67452164665997,131.20115540899963,134.8528137423857,0.24089479446411133,1.2374296188354492,0.7006261348724365,87.92371374204161,87.9237137420416,75.71067811865477,0.2810981273651123,0.25586652755737305,18.80007266998291
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,94.69931853568545,94.69931853568545,78.2842712474619,0.17361021041870117,0.44281578063964844,19.794509172439575
583.8615039110284,325.87697613655473,302.1320343559643,0.3363807201385498,7.358573913574219,1.3697729110717773,80.60571261735355,80.60571261735356,79.14213562373095,0.006005048751831055,0.09386777877807617,19.98902678489685
839.4953922783418,474.4202599311157,383.6396103067893,0.3359189033508301,7.946328401565552,1.6902275085449219,194.14328799466898,82.87929108733694,82.42640687119285,0.404315710067749,0.14481735229492188,19.634926080703735
619.0102337445437,219.29636417160324,224.70562748477147,0.28011441230773926,5.544831275939941,1.0229411125183105,87.61277880449703,87.61277880449703,77.78174593052026,0.05798983573913574,2.4653239250183105,18.973169803619385
826.8293823451812,388.9061709580728,378.6396103067893,0.6420731544494629,17.02384614944458,1.6777245998382568,88.86001620638848,88.86001620638848,78.6396103067893,0.15279722213745117,0.44550180435180664,21.034847021102905
938.2018605092313,333.06926761615273,333.34523779156075,0.5113532543182373,8.685199737548828,1.797943353652954,89.78782776063831,89.78782776063831,78.6396103067893,0.16129612922668457,1.1876516342163086,19.215445518493652
764.7156256721025,494.19438505349046,-1.0,0.7273092269897461,27.591947555541992,-1.0,686.9920907646126,75.2880293242188,78.6396103067893,0.6271481513977051,0.492002010345459,20.75073742866516
1246.3755297916505,617.0818286988604,624.1168824543144,0.46069836616516113,14.204750061035156,2.6207308769226074,118.9967059476619,87.5793707579943,77.78174593052026,0.38729333877563477,0.7684941291809082,20.43023681640625
